"Analysis ID","Analysis name","Strata ID","Strata name","Cohort ID","Cohort name","Covariate ID","Covariate name","Covariate short name","Count","Percent"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","377821202","condition_era during day -365 through 0 days relative to index: Neurological disorder associated with type 1 diabetes mellitus"," Neurological disorder associated with type 1 diabetes mellitus","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","194686202","condition_era during day -365 through 0 days relative to index: Acquired renal cystic disease"," Acquired renal cystic disease","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","4043731202","condition_era during day -365 through 0 days relative to index: Infarction - precerebral"," Infarction - precerebral","5","2.4875621890547266"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","133711202","condition_era during day -365 through 0 days relative to index: Overlapping malignant neoplasm of female breast"," Overlapping malignant neoplasm of female breast","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","439245202","condition_era during day -365 through 0 days relative to index: Mixed bipolar affective disorder, in full remission"," Mixed bipolar affective disorder, in full remission","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","378743202","condition_era during day -365 through 0 days relative to index: Mild non-proliferative diabetic retinopathy"," Mild non-proliferative diabetic retinopathy","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","138225202","condition_era during day -365 through 0 days relative to index: Disorder of sebaceous gland"," Disorder of sebaceous gland","10","4.975124378109453"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","437827202","condition_era during day -365 through 0 days relative to index: Pure hypercholesterolemia"," Pure hypercholesterolemia","69","34.32835820895522"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","257007202","condition_era during day -365 through 0 days relative to index: Allergic rhinitis"," Allergic rhinitis","12","5.970149253731343"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","436962202","condition_era during day -365 through 0 days relative to index: Insomnia"," Insomnia","19","9.45273631840796"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","443776202","condition_era during day -365 through 0 days relative to index: Brachial radiculitis"," Brachial radiculitis","14","6.965174129353234"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","380378202","condition_era during day -365 through 0 days relative to index: Epilepsy"," Epilepsy","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","198803202","condition_era during day -365 through 0 days relative to index: Benign prostatic hyperplasia"," Benign prostatic hyperplasia","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","432284202","condition_era during day -365 through 0 days relative to index: Single major depressive episode"," Single major depressive episode","6","2.9850746268656714"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","199872202","condition_era during day -365 through 0 days relative to index: Chronic pyelonephritis without medullary necrosis"," Chronic pyelonephritis without medullary necrosis","5","2.4875621890547266"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","201340202","condition_era during day -365 through 0 days relative to index: Gastritis"," Gastritis","7","3.482587064676617"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","135473202","condition_era during day -365 through 0 days relative to index: Dermatophytosis"," Dermatophytosis","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","321661202","condition_era during day -365 through 0 days relative to index: Spinal stenosis of thoracic region"," Spinal stenosis of thoracic region","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","76153202","condition_era during day -365 through 0 days relative to index: Low compliance bladder"," Low compliance bladder","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","199074202","condition_era during day -365 through 0 days relative to index: Acute pancreatitis"," Acute pancreatitis","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","198199202","condition_era during day -365 through 0 days relative to index: Pyelonephritis"," Pyelonephritis","5","2.4875621890547266"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","443580202","condition_era during day -365 through 0 days relative to index: Systolic heart failure"," Systolic heart failure","5","2.4875621890547266"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","444382202","condition_era during day -365 through 0 days relative to index: Thoracic radiculitis"," Thoracic radiculitis","23","11.442786069651742"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","319049202","condition_era during day -365 through 0 days relative to index: Acute respiratory failure"," Acute respiratory failure","18","8.955223880597014"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","140214202","condition_era during day -365 through 0 days relative to index: Eruption"," Eruption","5","2.4875621890547266"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","434894202","condition_era during day -365 through 0 days relative to index: Acute posthemorrhagic anemia"," Acute posthemorrhagic anemia","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","201614202","condition_era during day -365 through 0 days relative to index: Calculus of bile duct with cholecystitis"," Calculus of bile duct with cholecystitis","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","40490986202","condition_era during day -365 through 0 days relative to index: Tenderness of right lower quadrant of abdomen"," Tenderness of right lower quadrant of abdomen","5","2.4875621890547266"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","140821202","condition_era during day -365 through 0 days relative to index: Spasm"," Spasm","10","4.975124378109453"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","317376202","condition_era during day -365 through 0 days relative to index: Tachypnea"," Tachypnea","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","372903202","condition_era during day -365 through 0 days relative to index: Retinal edema"," Retinal edema","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","44782718202","condition_era during day -365 through 0 days relative to index: Acute combined systolic and diastolic heart failure"," Acute combined systolic and diastolic heart failure","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","312437202","condition_era during day -365 through 0 days relative to index: Dyspnea"," Dyspnea","50","24.875621890547265"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","40481762202","condition_era during day -365 through 0 days relative to index: Hemiplegia as late effect of cerebrovascular disease"," Hemiplegia as late effect of cerebrovascular disease","6","2.9850746268656714"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","135333202","condition_era during day -365 through 0 days relative to index: Pressure ulcer"," Pressure ulcer","7","3.482587064676617"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","134736202","condition_era during day -365 through 0 days relative to index: Backache"," Backache","36","17.91044776119403"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","439295202","condition_era during day -365 through 0 days relative to index: Multiple and bilateral precerebral arterial occlusion"," Multiple and bilateral precerebral arterial occlusion","5","2.4875621890547266"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","437233202","condition_era during day -365 through 0 days relative to index: Multiple myeloma"," Multiple myeloma","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","194133202","condition_era during day -365 through 0 days relative to index: Low back pain"," Low back pain","54","26.865671641791046"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","432282202","condition_era during day -365 through 0 days relative to index: Sideroblastic anemia"," Sideroblastic anemia","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","193519202","condition_era during day -365 through 0 days relative to index: Impaired renal function disorder"," Impaired renal function disorder","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","74138202","condition_era during day -365 through 0 days relative to index: Pathological fracture of vertebra"," Pathological fracture of vertebra","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","372887202","condition_era during day -365 through 0 days relative to index: Disorder of brain"," Disorder of brain","9","4.477611940298507"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","256197202","condition_era during day -365 through 0 days relative to index: Rheumatoid lung disease"," Rheumatoid lung disease","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","380722202","condition_era during day -365 through 0 days relative to index: Localized traumatic opacity"," Localized traumatic opacity","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","434500202","condition_era during day -365 through 0 days relative to index: Closed fracture of neck of femur"," Closed fracture of neck of femur","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","40482507202","condition_era during day -365 through 0 days relative to index: Incipient senile cataract"," Incipient senile cataract","7","3.482587064676617"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","77030202","condition_era during day -365 through 0 days relative to index: Disorder of breast"," Disorder of breast","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","4093960202","condition_era during day -365 through 0 days relative to index: Carcinoma in situ of bronchus and lung"," Carcinoma in situ of bronchus and lung","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","135350202","condition_era during day -365 through 0 days relative to index: Acute osteomyelitis of ankle and/or foot"," Acute osteomyelitis of ankle and/or foot","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","256448202","condition_era during day -365 through 0 days relative to index: Chronic asthmatic bronchitis"," Chronic asthmatic bronchitis","8","3.9800995024875623"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","254061202","condition_era during day -365 through 0 days relative to index: Pleural effusion"," Pleural effusion","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","260123202","condition_era during day -365 through 0 days relative to index: Acute sinusitis"," Acute sinusitis","13","6.467661691542288"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","433163202","condition_era during day -365 through 0 days relative to index: Deficiency of macronutrients"," Deficiency of macronutrients","8","3.9800995024875623"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","317576202","condition_era during day -365 through 0 days relative to index: Coronary arteriosclerosis"," Coronary arteriosclerosis","64","31.8407960199005"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","133727202","condition_era during day -365 through 0 days relative to index: Thyrotoxicosis without goiter OR other cause"," Thyrotoxicosis without goiter OR other cause","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","439040202","condition_era during day -365 through 0 days relative to index: Subdural hemorrhage"," Subdural hemorrhage","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","199866202","condition_era during day -365 through 0 days relative to index: Acute gastritis"," Acute gastritis","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","81902202","condition_era during day -365 through 0 days relative to index: Urinary tract infectious disease"," Urinary tract infectious disease","61","30.34825870646766"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","379031202","condition_era during day -365 through 0 days relative to index: Pain in eye"," Pain in eye","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","78097202","condition_era during day -365 through 0 days relative to index: Secondary malignant neoplasm of bone"," Secondary malignant neoplasm of bone","8","3.9800995024875623"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","261880202","condition_era during day -365 through 0 days relative to index: Atelectasis"," Atelectasis","8","3.9800995024875623"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","432883202","condition_era during day -365 through 0 days relative to index: Recurrent major depressive episodes, moderate"," Recurrent major depressive episodes, moderate","19","9.45273631840796"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","40481043202","condition_era during day -365 through 0 days relative to index: Acute on chronic diastolic heart failure"," Acute on chronic diastolic heart failure","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","141941202","condition_era during day -365 through 0 days relative to index: Cervical spondylosis without myelopathy"," Cervical spondylosis without myelopathy","9","4.477611940298507"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","193782202","condition_era during day -365 through 0 days relative to index: End stage renal disease"," End stage renal disease","23","11.442786069651742"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","441851202","condition_era during day -365 through 0 days relative to index: Serous detachment of retinal pigment epithelium"," Serous detachment of retinal pigment epithelium","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","376115202","condition_era during day -365 through 0 days relative to index: Cystoid macular retinal degeneration"," Cystoid macular retinal degeneration","7","3.482587064676617"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","439297202","condition_era during day -365 through 0 days relative to index: Nuclear senile cataract"," Nuclear senile cataract","32","15.92039800995025"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","195862202","condition_era during day -365 through 0 days relative to index: Urethritis"," Urethritis","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","373503202","condition_era during day -365 through 0 days relative to index: Transient cerebral ischemia"," Transient cerebral ischemia","9","4.477611940298507"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","200528202","condition_era during day -365 through 0 days relative to index: Ascites"," Ascites","5","2.4875621890547266"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","43020432202","condition_era during day -365 through 0 days relative to index: Atherosclerosis of native arteries of the extremities"," Atherosclerosis of native arteries of the extremities","31","15.422885572139302"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","40484648202","condition_era during day -365 through 0 days relative to index: Type 1 diabetes mellitus uncontrolled"," Type 1 diabetes mellitus uncontrolled","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","444367202","condition_era during day -365 through 0 days relative to index: Cholelithiasis without obstruction"," Cholelithiasis without obstruction","8","3.9800995024875623"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","136198202","condition_era during day -365 through 0 days relative to index: Cervical spondylosis with myelopathy"," Cervical spondylosis with myelopathy","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","437833202","condition_era during day -365 through 0 days relative to index: Hypokalemia"," Hypokalemia","10","4.975124378109453"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","376965202","condition_era during day -365 through 0 days relative to index: Hypertensive retinopathy"," Hypertensive retinopathy","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","197988202","condition_era during day -365 through 0 days relative to index: Generalized abdominal pain"," Generalized abdominal pain","15","7.462686567164178"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","195743202","condition_era during day -365 through 0 days relative to index: Diphtheritic cystitis"," Diphtheritic cystitis","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","440846202","condition_era during day -365 through 0 days relative to index: Blood coagulation disorder, categorized by value of screening test"," Blood coagulation disorder, categorized by value of screening test","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","440704202","condition_era during day -365 through 0 days relative to index: Chronic pain syndrome"," Chronic pain syndrome","5","2.4875621890547266"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","380096202","condition_era during day -365 through 0 days relative to index: Proliferative diabetic retinopathy"," Proliferative diabetic retinopathy","5","2.4875621890547266"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","4002650202","condition_era during day -365 through 0 days relative to index: Plantar fasciitis"," Plantar fasciitis","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","194526202","condition_era during day -365 through 0 days relative to index: Injury of trunk"," Injury of trunk","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","40304526202","condition_era during day -365 through 0 days relative to index: Nocturia"," Nocturia","7","3.482587064676617"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","4239682202","condition_era during day -365 through 0 days relative to index: Chronic phototoxic dermatitis"," Chronic phototoxic dermatitis","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","437246202","condition_era during day -365 through 0 days relative to index: Vitamin B deficiency"," Vitamin B deficiency","16","7.960199004975125"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","77638202","condition_era during day -365 through 0 days relative to index: Displacement of intervertebral disc without myelopathy"," Displacement of intervertebral disc without myelopathy","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","378425202","condition_era during day -365 through 0 days relative to index: Blepharitis"," Blepharitis","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","4162993202","condition_era during day -365 through 0 days relative to index: Malignant neoplasm of skin of lower limb"," Malignant neoplasm of skin of lower limb","5","2.4875621890547266"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","313792202","condition_era during day -365 through 0 days relative to index: Paroxysmal tachycardia"," Paroxysmal tachycardia","9","4.477611940298507"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","434005202","condition_era during day -365 through 0 days relative to index: Morbid obesity"," Morbid obesity","11","5.472636815920398"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","314659202","condition_era during day -365 through 0 days relative to index: Arteritis"," Arteritis","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","81380202","condition_era during day -365 through 0 days relative to index: Cervical syndrome"," Cervical syndrome","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","40483585202","condition_era during day -365 through 0 days relative to index: Epilepsy characterized by intractable complex partial seizures"," Epilepsy characterized by intractable complex partial seizures","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","319034202","condition_era during day -365 through 0 days relative to index: Hypertensive heart disease without congestive heart failure"," Hypertensive heart disease without congestive heart failure","14","6.965174129353234"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","442256202","condition_era during day -365 through 0 days relative to index: Disorder of bursa of shoulder region"," Disorder of bursa of shoulder region","8","3.9800995024875623"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","317898202","condition_era during day -365 through 0 days relative to index: Malignant essential hypertension"," Malignant essential hypertension","11","5.472636815920398"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","319038202","condition_era during day -365 through 0 days relative to index: Postmyocardial infarction syndrome"," Postmyocardial infarction syndrome","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","194081202","condition_era during day -365 through 0 days relative to index: Acute cystitis"," Acute cystitis","6","2.9850746268656714"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","442588202","condition_era during day -365 through 0 days relative to index: Obstructive sleep apnea syndrome"," Obstructive sleep apnea syndrome","11","5.472636815920398"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","313761202","condition_era during day -365 through 0 days relative to index: Central retinal vein occlusion"," Central retinal vein occlusion","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","195313202","condition_era during day -365 through 0 days relative to index: Urethral abscess"," Urethral abscess","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","74729202","condition_era during day -365 through 0 days relative to index: Ganglion and cyst of synovium, tendon and bursa"," Ganglion and cyst of synovium, tendon and bursa","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","374384202","condition_era during day -365 through 0 days relative to index: Cerebral ischemia"," Cerebral ischemia","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","80242202","condition_era during day -365 through 0 days relative to index: Current tear of medial cartilage AND/OR meniscus of knee"," Current tear of medial cartilage AND/OR meniscus of knee","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","436375202","condition_era during day -365 through 0 days relative to index: Hypovolemia"," Hypovolemia","7","3.482587064676617"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","442425202","condition_era during day -365 through 0 days relative to index: Lumbar post-laminectomy syndrome"," Lumbar post-laminectomy syndrome","7","3.482587064676617"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","79908202","condition_era during day -365 through 0 days relative to index: Muscle weakness"," Muscle weakness","12","5.970149253731343"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","443797202","condition_era during day -365 through 0 days relative to index: Severe manic bipolar I disorder without psychotic features"," Severe manic bipolar I disorder without psychotic features","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","140673202","condition_era during day -365 through 0 days relative to index: Hypothyroidism"," Hypothyroidism","65","32.33830845771145"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","314665202","condition_era during day -365 through 0 days relative to index: Atrial flutter"," Atrial flutter","24","11.940298507462686"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","438119202","condition_era during day -365 through 0 days relative to index: Recurrent manic episodes, mild"," Recurrent manic episodes, mild","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","377861202","condition_era during day -365 through 0 days relative to index: Disorder of refraction AND/OR accommodation"," Disorder of refraction AND/OR accommodation","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","435237202","condition_era during day -365 through 0 days relative to index: Reactive psychoses"," Reactive psychoses","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","194175202","condition_era during day -365 through 0 days relative to index: Left upper quadrant pain"," Left upper quadrant pain","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","376961202","condition_era during day -365 through 0 days relative to index: Disturbance of consciousness"," Disturbance of consciousness","7","3.482587064676617"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","378427202","condition_era during day -365 through 0 days relative to index: Tear film insufficiency"," Tear film insufficiency","11","5.472636815920398"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","318800202","condition_era during day -365 through 0 days relative to index: Gastroesophageal reflux disease"," Gastroesophageal reflux disease","42","20.8955223880597"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","138825202","condition_era during day -365 through 0 days relative to index: Actinic keratosis"," Actinic keratosis","30","14.925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","134057202","condition_era during day -365 through 0 days relative to index: Disorder of cardiovascular system"," Disorder of cardiovascular system","4","1.9900497512437811"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","40481816202","condition_era during day -365 through 0 days relative to index: Infection by methicillin sensitive Staphylococcus aureus"," Infection by methicillin sensitive Staphylococcus aureus","3","1.4925373134328357"
"23","ConditionEraLongTerm","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","4112820202","condition_era during day -365 through 0 days relative to index: Legionella pneumonia"," Legionella pneumonia","3","1.4925373134328357"
