"Analysis ID","Analysis name","Strata ID","Strata name","Cohort ID","Cohort name","Covariate ID","Covariate name","Covariate short name","Count","Percent"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","40231911301","drug_exposure any time prior through 0 days relative to index: Acetaminophen 500 MG / Oxycodone Hydrochloride 7.5 MG Oral Tablet"," Acetaminophen 500 MG / Oxycodone Hydrochloride 7.5 MG Oral Tablet","7","1.2259194395796849"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","40162829301","drug_exposure any time prior through 0 days relative to index: Bethanechol Chloride 10 MG Oral Tablet"," Bethanechol Chloride 10 MG Oral Tablet","10","1.7513134851138354"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","1362392301","drug_exposure any time prior through 0 days relative to index: 24 HR Nitroglycerin 0.4 MG/HR Transdermal System"," 24 HR Nitroglycerin 0.4 MG/HR Transdermal System","15","1.0073875083948958"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","836720301","drug_exposure any time prior through 0 days relative to index: Temazepam 7.5 MG Oral Capsule"," Temazepam 7.5 MG Oral Capsule","27","1.8267929634641407"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","19078140301","drug_exposure any time prior through 0 days relative to index: Hydrochlorothiazide 25 MG / Triamterene 37.5 MG Oral Tablet"," Hydrochlorothiazide 25 MG / Triamterene 37.5 MG Oral Tablet","136","9.133646742780389"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","956877301","drug_exposure any time prior through 0 days relative to index: Furosemide 80 MG Oral Tablet"," Furosemide 80 MG Oral Tablet","81","14.185639229422067"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","19133562301","drug_exposure any time prior through 0 days relative to index: 24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule"," 24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule","35","2.350570852921424"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","19018786301","drug_exposure any time prior through 0 days relative to index: Acyclovir 200 MG Oral Capsule"," Acyclovir 200 MG Oral Capsule","13","2.276707530647986"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","1383850301","drug_exposure any time prior through 0 days relative to index: 24 HR Isosorbide Mononitrate 120 MG Extended Release Oral Tablet"," 24 HR Isosorbide Mononitrate 120 MG Extended Release Oral Tablet","31","2.0819341840161183"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","19077763301","drug_exposure any time prior through 0 days relative to index: Guaifenesin 20 MG/ML Oral Solution"," Guaifenesin 20 MG/ML Oral Solution","7","0.47011417058428473"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","40161046301","drug_exposure any time prior through 0 days relative to index: Arizona cypress pollen extract 50 MG/ML Injectable Solution"," Arizona cypress pollen extract 50 MG/ML Injectable Solution","15","1.0073875083948958"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","969449301","drug_exposure any time prior through 0 days relative to index: Nonoxynol-9 0.01 MG/MG Vaginal Gel"," Nonoxynol-9 0.01 MG/MG Vaginal Gel","3","0.5253940455341506"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","40165015301","drug_exposure any time prior through 0 days relative to index: Meperidine Hydrochloride 50 MG Oral Tablet"," Meperidine Hydrochloride 50 MG Oral Tablet","11","0.7387508394895903"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","40173815301","drug_exposure any time prior through 0 days relative to index: Chlordiazepoxide Hydrochloride 25 MG Oral Capsule"," Chlordiazepoxide Hydrochloride 25 MG Oral Capsule","39","2.6387009472259813"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","19024595301","drug_exposure any time prior through 0 days relative to index: Ibuprofen 200 MG Oral Tablet [Motrin]"," Ibuprofen 200 MG Oral Tablet [Motrin]","12","0.8119079837618403"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","904547301","drug_exposure any time prior through 0 days relative to index: Hydrochlorothiazide 25 MG / Triamterene 50 MG Oral Capsule"," Hydrochlorothiazide 25 MG / Triamterene 50 MG Oral Capsule","110","7.442489851150203"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","40221913301","drug_exposure any time prior through 0 days relative to index: Acetaminophen 300 MG / Codeine Phosphate 60 MG Oral Tablet"," Acetaminophen 300 MG / Codeine Phosphate 60 MG Oral Tablet","43","7.530647985989491"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","40169683301","drug_exposure any time prior through 0 days relative to index: Labetalol hydrochloride 100 MG Oral Tablet"," Labetalol hydrochloride 100 MG Oral Tablet","31","5.42907180385289"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","19080764301","drug_exposure any time prior through 0 days relative to index: Ethyl Chloride 1 ML/ML Topical Spray"," Ethyl Chloride 1 ML/ML Topical Spray","15","1.0073875083948958"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","723042301","drug_exposure any time prior through 0 days relative to index: Diazepam 5 MG Oral Tablet"," Diazepam 5 MG Oral Tablet","93","6.292286874154263"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","40173804301","drug_exposure any time prior through 0 days relative to index: Chlordiazepoxide Hydrochloride 10 MG Oral Capsule"," Chlordiazepoxide Hydrochloride 10 MG Oral Capsule","46","3.089321692411014"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","904251301","drug_exposure any time prior through 0 days relative to index: Methazolamide 25 MG Oral Tablet"," Methazolamide 25 MG Oral Tablet","24","1.6118200134318332"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","19074672301","drug_exposure any time prior through 0 days relative to index: Captopril 12.5 MG Oral Tablet"," Captopril 12.5 MG Oral Tablet","140","9.402283411685696"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","40163450301","drug_exposure any time prior through 0 days relative to index: Terbutaline Sulfate 5 MG Oral Tablet [Brethine]"," Terbutaline Sulfate 5 MG Oral Tablet [Brethine]","24","1.6118200134318332"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","40243414301","drug_exposure any time prior through 0 days relative to index: Atropine Sulfate 0.4 MG/ML Injectable Solution"," Atropine Sulfate 0.4 MG/ML Injectable Solution","20","1.3431833445265278"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","40162612301","drug_exposure any time prior through 0 days relative to index: Acetaminophen 400 MG / Hydrocodone Bitartrate 5 MG Oral Tablet [Zydone]"," Acetaminophen 400 MG / Hydrocodone Bitartrate 5 MG Oral Tablet [Zydone]","11","1.926444833625219"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","19019336301","drug_exposure any time prior through 0 days relative to index: Nitroglycerin 0.4 MG Sublingual Tablet"," Nitroglycerin 0.4 MG Sublingual Tablet","26","1.7591339648173208"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","19072176301","drug_exposure any time prior through 0 days relative to index: Acetaminophen 32 MG/ML Oral Solution"," Acetaminophen 32 MG/ML Oral Solution","35","2.3680649526387008"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","781063301","drug_exposure any time prior through 0 days relative to index: Alprazolam 2 MG Oral Tablet"," Alprazolam 2 MG Oral Tablet","47","3.15648085963734"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","1506270301","drug_exposure any time prior through 0 days relative to index: Methylprednisolone"," Methylprednisolone","131","8.863328822733424"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","725180301","drug_exposure any time prior through 0 days relative to index: Mirtazapine 30 MG Oral Tablet"," Mirtazapine 30 MG Oral Tablet","3","0.5253940455341506"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","903963301","drug_exposure any time prior through 0 days relative to index: Triamcinolone"," Triamcinolone","139","9.404600811907985"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","1383952301","drug_exposure any time prior through 0 days relative to index: Isosorbide Dinitrate 5 MG Sublingual Tablet"," Isosorbide Dinitrate 5 MG Sublingual Tablet","40","2.706359945872801"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","40163546301","drug_exposure any time prior through 0 days relative to index: Warfarin Sodium 4 MG Oral Tablet"," Warfarin Sodium 4 MG Oral Tablet","21","3.677758318739054"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","40175182301","drug_exposure any time prior through 0 days relative to index: Levothyroxine Sodium 0.025 MG Oral Tablet [Synthroid]"," Levothyroxine Sodium 0.025 MG Oral Tablet [Synthroid]","74","5.006765899864682"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","1195498301","drug_exposure any time prior through 0 days relative to index: Etodolac 400 MG Oral Tablet"," Etodolac 400 MG Oral Tablet","46","3.1123139377537212"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","40162312301","drug_exposure any time prior through 0 days relative to index: Diclofenac Sodium 0.01 MG/MG Topical Gel [Voltaren]"," Diclofenac Sodium 0.01 MG/MG Topical Gel [Voltaren]","28","1.880456682337139"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","40162683301","drug_exposure any time prior through 0 days relative to index: Amitriptyline Hydrochloride 100 MG Oral Tablet"," Amitriptyline Hydrochloride 100 MG Oral Tablet","34","5.954465849387041"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","19019004301","drug_exposure any time prior through 0 days relative to index: Fluconazole 50 MG Oral Tablet"," Fluconazole 50 MG Oral Tablet","14","0.9472259810554804"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","40223173301","drug_exposure any time prior through 0 days relative to index: Acebutolol 400 MG Oral Capsule"," Acebutolol 400 MG Oral Capsule","12","0.8059100067159166"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","40171045301","drug_exposure any time prior through 0 days relative to index: Fluticasone propionate 0.5 MG/ML Topical Cream"," Fluticasone propionate 0.5 MG/ML Topical Cream","15","1.0148849797023005"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","19072934301","drug_exposure any time prior through 0 days relative to index: Alprazolam 0.5 MG Oral Tablet"," Alprazolam 0.5 MG Oral Tablet","56","3.760913364674278"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","19028938301","drug_exposure any time prior through 0 days relative to index: topiramate 25 MG Oral Capsule"," topiramate 25 MG Oral Capsule","7","1.2259194395796849"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","40175210301","drug_exposure any time prior through 0 days relative to index: Levothyroxine Sodium 0.05 MG Oral Tablet"," Levothyroxine Sodium 0.05 MG Oral Tablet","141","9.469442578912021"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","19019073301","drug_exposure any time prior through 0 days relative to index: Ibuprofen 600 MG Oral Tablet"," Ibuprofen 600 MG Oral Tablet","152","10.284167794316645"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","19079220301","drug_exposure any time prior through 0 days relative to index: Pentoxifylline 400 MG Extended Release Oral Tablet"," Pentoxifylline 400 MG Extended Release Oral Tablet","52","3.4922766957689726"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","40241504301","drug_exposure any time prior through 0 days relative to index: Dexamethasone phosphate 4 MG/ML Injectable Solution"," Dexamethasone phosphate 4 MG/ML Injectable Solution","8","1.4010507880910683"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","1334536301","drug_exposure any time prior through 0 days relative to index: Ramipril 1.25 MG Oral Capsule [Altace]"," Ramipril 1.25 MG Oral Capsule [Altace]","21","1.4103425117528543"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","19016857301","drug_exposure any time prior through 0 days relative to index: valsartan 80 MG Oral Capsule [Diovan]"," valsartan 80 MG Oral Capsule [Diovan]","8","1.4010507880910683"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","19076923301","drug_exposure any time prior through 0 days relative to index: eprosartan 400 MG Oral Tablet"," eprosartan 400 MG Oral Tablet","21","1.4208389715832206"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","19079775301","drug_exposure any time prior through 0 days relative to index: Timolol 0.005 MG/MG Ophthalmic Gel"," Timolol 0.005 MG/MG Ophthalmic Gel","6","1.0507880910683012"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","904549301","drug_exposure any time prior through 0 days relative to index: Hydrochlorothiazide 25 MG / Triamterene 37.5 MG Oral Capsule"," Hydrochlorothiazide 25 MG / Triamterene 37.5 MG Oral Capsule","15","2.626970227670753"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","40175281301","drug_exposure any time prior through 0 days relative to index: Olsalazine sodium 250 MG Oral Capsule [Dipentum]"," Olsalazine sodium 250 MG Oral Capsule [Dipentum]","26","1.7461383478844863"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","40162118301","drug_exposure any time prior through 0 days relative to index: white alder pollen extract 50 MG/ML Injectable Solution"," white alder pollen extract 50 MG/ML Injectable Solution","9","0.6044325050369375"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","1750297301","drug_exposure any time prior through 0 days relative to index: Povidone-Iodine 100 MG/ML Topical Solution"," Povidone-Iodine 100 MG/ML Topical Solution","7","1.2259194395796849"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","19077246301","drug_exposure any time prior through 0 days relative to index: Fenoprofen 600 MG Oral Tablet"," Fenoprofen 600 MG Oral Tablet","5","0.8756567425569177"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","46234349301","drug_exposure any time prior through 0 days relative to index: NITROFURANTOIN, MACROCRYSTALS 100 MG Oral Capsule"," NITROFURANTOIN, MACROCRYSTALS 100 MG Oral Capsule","26","1.7461383478844863"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","42708398301","drug_exposure any time prior through 0 days relative to index: ezetimibe 10 MG / Simvastatin 10 MG Oral Tablet [Vytorin]"," ezetimibe 10 MG / Simvastatin 10 MG Oral Tablet [Vytorin]","42","2.841677943166441"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","950137301","drug_exposure any time prior through 0 days relative to index: ciclopirox 0.0077 MG/MG Topical Gel"," ciclopirox 0.0077 MG/MG Topical Gel","11","0.7387508394895903"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","19079990301","drug_exposure any time prior through 0 days relative to index: 24 HR Glipizide 5 MG Extended Release Oral Tablet"," 24 HR Glipizide 5 MG Extended Release Oral Tablet","13","2.276707530647986"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","19121242301","drug_exposure any time prior through 0 days relative to index: Omega-3 Acid Ethyl Esters (USP) 1000 MG Oral Capsule"," Omega-3 Acid Ethyl Esters (USP) 1000 MG Oral Capsule","8","0.5372733378106112"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","19096752301","drug_exposure any time prior through 0 days relative to index: Olmesartan medoxomil 40 MG Oral Tablet"," Olmesartan medoxomil 40 MG Oral Tablet","42","2.841677943166441"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","40173979301","drug_exposure any time prior through 0 days relative to index: Sotalol Hydrochloride 160 MG Oral Tablet"," Sotalol Hydrochloride 160 MG Oral Tablet","12","2.1015761821366024"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","40174499301","drug_exposure any time prior through 0 days relative to index: risedronate sodium 5 MG Oral Tablet [Actonel]"," risedronate sodium 5 MG Oral Tablet [Actonel]","7","1.2259194395796849"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","42901480301","drug_exposure any time prior through 0 days relative to index: methylprednisolone acetate 40 MG"," methylprednisolone acetate 40 MG","100","6.7658998646820026"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","40168896301","drug_exposure any time prior through 0 days relative to index: benztropine mesylate 2 MG Oral Tablet"," benztropine mesylate 2 MG Oral Tablet","58","3.924221921515562"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","1309010301","drug_exposure any time prior through 0 days relative to index: Vitamin B 12 1 MG"," Vitamin B 12 1 MG","171","11.484217595701814"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","40180873301","drug_exposure any time prior through 0 days relative to index: Terbinafine hydrochloride 10 MG/ML Topical Cream"," Terbinafine hydrochloride 10 MG/ML Topical Cream","9","0.6089309878213802"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","790255301","drug_exposure any time prior through 0 days relative to index: Clorazepate Dipotassium 3.75 MG Oral Tablet"," Clorazepate Dipotassium 3.75 MG Oral Tablet","11","1.926444833625219"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","19077929301","drug_exposure any time prior through 0 days relative to index: Haloperidol 1 MG Oral Tablet"," Haloperidol 1 MG Oral Tablet","45","3.0446549391069015"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","40179675301","drug_exposure any time prior through 0 days relative to index: Chlorpromazine hydrochloride 200 MG Oral Tablet"," Chlorpromazine hydrochloride 200 MG Oral Tablet","24","1.6118200134318332"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","19075561301","drug_exposure any time prior through 0 days relative to index: Clioquinol 30 MG/ML / Hydrocortisone 5 MG/ML Topical Cream"," Clioquinol 30 MG/ML / Hydrocortisone 5 MG/ML Topical Cream","6","1.0507880910683012"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","40164889301","drug_exposure any time prior through 0 days relative to index: Metformin hydrochloride 1000 MG / rosiglitazone 4 MG Oral Tablet [Avandamet]"," Metformin hydrochloride 1000 MG / rosiglitazone 4 MG Oral Tablet [Avandamet]","16","1.0825439783491204"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","40171676301","drug_exposure any time prior through 0 days relative to index: Benazepril hydrochloride 40 MG Oral Tablet [Lotensin]"," Benazepril hydrochloride 40 MG Oral Tablet [Lotensin]","62","4.163868368032237"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","2213472301","drug_exposure any time prior through 0 days relative to index: Tetanus and diphtheria toxoids adsorbed (Td), preservative free, when administered to individuals 7 years or older, for intramuscular use"," Tetanus and diphtheria toxoids adsorbed (Td), preservative free, when administered to individuals 7 years or older, for intramuscular use","5","0.3382949932341001"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","19069231301","drug_exposure any time prior through 0 days relative to index: Sodium Fluoride 2.2 MG Chewable Tablet"," Sodium Fluoride 2.2 MG Chewable Tablet","26","1.7591339648173208"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","40221874301","drug_exposure any time prior through 0 days relative to index: 24 HR Bupropion Hydrochloride 300 MG Extended Release Oral Tablet"," 24 HR Bupropion Hydrochloride 300 MG Extended Release Oral Tablet","20","3.502626970227671"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","40173441301","drug_exposure any time prior through 0 days relative to index: 200 ACTUAT Beclomethasone Dipropionate 0.042 MG/ACTUAT Nasal Inhaler [Vancenase]"," 200 ACTUAT Beclomethasone Dipropionate 0.042 MG/ACTUAT Nasal Inhaler [Vancenase]","26","1.7591339648173208"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","751247301","drug_exposure any time prior through 0 days relative to index: Lithium Carbonate 300 MG Oral Capsule"," Lithium Carbonate 300 MG Oral Capsule","22","3.852889667250438"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","40221966301","drug_exposure any time prior through 0 days relative to index: Acetaminophen 24 MG/ML / Codeine Phosphate 2.4 MG/ML Oral Solution"," Acetaminophen 24 MG/ML / Codeine Phosphate 2.4 MG/ML Oral Solution","44","2.955003357958361"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","40162347301","drug_exposure any time prior through 0 days relative to index: Diclofenac Sodium 50 MG Delayed Release Oral Tablet [Voltaren]"," Diclofenac Sodium 50 MG Delayed Release Oral Tablet [Voltaren]","6","0.40595399188092013"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","40229056301","drug_exposure any time prior through 0 days relative to index: 12 HR Hyoscyamine Sulfate 0.375 MG Extended Release Oral Capsule"," 12 HR Hyoscyamine Sulfate 0.375 MG Extended Release Oral Capsule","16","1.0745466756212223"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","40174947301","drug_exposure any time prior through 0 days relative to index: Levothyroxine Sodium 0.1 MG Oral Tablet [Synthroid]"," Levothyroxine Sodium 0.1 MG Oral Tablet [Synthroid]","87","5.842847548690396"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","1154186301","drug_exposure any time prior through 0 days relative to index: Fentanyl 0.1 MG"," Fentanyl 0.1 MG","50","8.756567425569177"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","1551170301","drug_exposure any time prior through 0 days relative to index: Prednisone 20 MG Oral Tablet"," Prednisone 20 MG Oral Tablet","90","6.044325050369376"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","19077244301","drug_exposure any time prior through 0 days relative to index: Fenofibrate 134 MG Oral Capsule"," Fenofibrate 134 MG Oral Capsule","9","0.6089309878213802"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","19077056301","drug_exposure any time prior through 0 days relative to index: estradiol valerate 10 MG/ML Injectable Solution"," estradiol valerate 10 MG/ML Injectable Solution","15","1.0148849797023005"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","40163753301","drug_exposure any time prior through 0 days relative to index: Fosinopril Sodium 10 MG Oral Tablet"," Fosinopril Sodium 10 MG Oral Tablet","36","2.435723951285521"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","19049333301","drug_exposure any time prior through 0 days relative to index: Potassium Chloride 20 MEQ Extended Release Oral Tablet [K-Dur]"," Potassium Chloride 20 MEQ Extended Release Oral Tablet [K-Dur]","9","0.6089309878213802"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","19019413301","drug_exposure any time prior through 0 days relative to index: Nortriptyline 50 MG Oral Capsule"," Nortriptyline 50 MG Oral Capsule","69","4.668470906630582"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","19058921301","drug_exposure any time prior through 0 days relative to index: calcium lactate 650 MG Oral Tablet"," calcium lactate 650 MG Oral Tablet","17","1.1417058428475486"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","19023636301","drug_exposure any time prior through 0 days relative to index: Citalopram 20 MG Oral Tablet"," Citalopram 20 MG Oral Tablet","161","10.81262592343855"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","1713520301","drug_exposure any time prior through 0 days relative to index: Amoxicillin 25 MG/ML Oral Suspension"," Amoxicillin 25 MG/ML Oral Suspension","42","2.8206850235057086"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","40167443301","drug_exposure any time prior through 0 days relative to index: buspirone hydrochloride 5 MG Oral Tablet"," buspirone hydrochloride 5 MG Oral Tablet","28","1.880456682337139"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","19128165301","drug_exposure any time prior through 0 days relative to index: Amlodipine 5 MG / atorvastatin 20 MG Oral Tablet [Caduet]"," Amlodipine 5 MG / atorvastatin 20 MG Oral Tablet [Caduet]","13","0.8730691739422431"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","40166541301","drug_exposure any time prior through 0 days relative to index: Tamsulosin hydrochloride 0.4 MG Oral Capsule [Flomax]"," Tamsulosin hydrochloride 0.4 MG Oral Capsule [Flomax]","36","2.41773002014775"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","19080066301","drug_exposure any time prior through 0 days relative to index: Isosorbide Dinitrate 40 MG Extended Release Oral Capsule"," Isosorbide Dinitrate 40 MG Extended Release Oral Capsule","21","1.4103425117528543"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","40163333301","drug_exposure any time prior through 0 days relative to index: Propranolol Hydrochloride 20 MG Oral Tablet"," Propranolol Hydrochloride 20 MG Oral Tablet","63","11.033274956217163"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","40171885301","drug_exposure any time prior through 0 days relative to index: Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Calan]"," Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Calan]","15","1.0073875083948958"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","46287433301","drug_exposure any time prior through 0 days relative to index: Levofloxacin Injection"," Levofloxacin Injection","19","1.2760241773002015"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","19049335301","drug_exposure any time prior through 0 days relative to index: Potassium Chloride 1.33 MEQ/ML Oral Solution"," Potassium Chloride 1.33 MEQ/ML Oral Solution","24","4.203152364273205"
"28","DrugExposureAnyTimePrior","8","Male","35","[demo] celecoxib new users","19077058301","drug_exposure any time prior through 0 days relative to index: estradiol valerate 40 MG/ML Injectable Solution"," estradiol valerate 40 MG/ML Injectable Solution","6","1.0507880910683012"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","40226999301","drug_exposure any time prior through 0 days relative to index: Lidocaine 0.05 MG/MG Medicated Patch [Lidoderm]"," Lidocaine 0.05 MG/MG Medicated Patch [Lidoderm]","28","1.880456682337139"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","1118087301","drug_exposure any time prior through 0 days relative to index: celecoxib 100 MG Oral Capsule [Celebrex]"," celecoxib 100 MG Oral Capsule [Celebrex]","323","21.853856562922868"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","734396301","drug_exposure any time prior through 0 days relative to index: pregabalin 50 MG Oral Capsule"," pregabalin 50 MG Oral Capsule","28","1.8944519621109608"
"28","DrugExposureAnyTimePrior","9","Age > 30","35","[demo] celecoxib new users","1328586301","drug_exposure any time prior through 0 days relative to index: 24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Tiazac]"," 24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Tiazac]","16","1.0825439783491204"
"28","DrugExposureAnyTimePrior","0","All stratas","35","[demo] celecoxib new users","1554073301","drug_exposure any time prior through 0 days relative to index: Propylthiouracil 50 MG Oral Tablet"," Propylthiouracil 50 MG Oral Tablet","57","3.8280725319006046"
